New_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
3382,0.19,0.72,6.0,243.0,6.0,1.0,0.0,technical,low,1
3383,0.89,0.5,4.0,136.0,2.0,1.0,0.0,technical,low,1
3384,0.36,0.6,2.0,136.0,6.0,0.0,0.0,technical,low,1
3385,0.62,0.66,5.0,165.0,3.0,0.0,0.0,technical,low,1
3386,0.84,0.93,6.0,166.0,4.0,0.0,0.0,technical,low,1
3387,0.65,0.87,4.0,267.0,2.0,0.0,0.0,technical,low,1
3388,0.65,0.7,4.0,233.0,3.0,0.0,0.0,support,medium,1
3389,0.87,0.92,3.0,141.0,2.0,0.0,0.0,support,medium,1
3390,0.66,0.73,5.0,249.0,2.0,0.0,0.0,support,medium,1
3391,0.83,0.9,3.0,102.0,4.0,0.0,0.0,support,medium,1
3392,0.89,0.63,3.0,268.0,3.0,0.0,0.0,support,medium,1
3393,0.91,0.97,4.0,139.0,3.0,0.0,0.0,support,medium,1
3394,0.91,0.56,3.0,168.0,2.0,0.0,0.0,support,medium,1
3395,0.83,0.5,4.0,259.0,2.0,0.0,0.0,support,medium,1
3396,0.87,0.82,4.0,248.0,2.0,0.0,0.0,support,medium,1
3397,0.62,0.79,3.0,274.0,3.0,0.0,0.0,support,medium,1
3398,0.54,1.0,3.0,169.0,2.0,0.0,0.0,support,medium,1
3399,0.84,0.53,5.0,190.0,3.0,0.0,0.0,technical,medium,1
3400,0.33,0.82,2.0,114.0,5.0,0.0,0.0,technical,high,1
3401,0.79,0.58,4.0,191.0,6.0,0.0,0.0,technical,low,1
3402,0.31,0.41,2.0,263.0,3.0,0.0,0.0,management,medium,1
3403,0.68,0.81,3.0,166.0,2.0,0.0,0.0,IT,medium,1
3404,0.52,0.7,4.0,247.0,5.0,0.0,0.0,IT,medium,1
3405,0.54,0.64,3.0,203.0,4.0,0.0,0.0,IT,medium,1
3406,0.73,0.78,4.0,181.0,4.0,0.0,0.0,IT,low,1
3407,0.49,0.74,3.0,229.0,3.0,1.0,0.0,IT,low,1
3408,0.37,0.67,2.0,159.0,2.0,0.0,0.0,product_mng,low,1
3409,0.53,0.84,3.0,151.0,3.0,0.0,0.0,product_mng,low,1
3410,0.58,0.75,4.0,222.0,3.0,1.0,0.0,product_mng,low,1
3411,0.2,0.51,2.0,163.0,2.0,0.0,0.0,product_mng,low,1
3412,0.91,0.6,4.0,163.0,5.0,0.0,0.0,IT,low,1
3413,0.53,0.78,2.0,138.0,2.0,0.0,0.0,RandD,low,1
3414,0.99,0.72,4.0,136.0,3.0,0.0,0.0,RandD,low,1
3415,0.97,0.87,3.0,207.0,4.0,0.0,0.0,RandD,low,1
3416,0.18,0.93,3.0,245.0,4.0,1.0,0.0,RandD,low,1
3417,0.83,0.93,6.0,130.0,5.0,0.0,0.0,RandD,low,1
3418,0.49,0.47,4.0,285.0,3.0,0.0,0.0,RandD,low,1
3419,0.74,0.93,3.0,204.0,4.0,0.0,0.0,marketing,low,1
3420,0.7,0.6,3.0,183.0,3.0,0.0,0.0,sales,low,1
3421,0.97,0.91,3.0,246.0,2.0,0.0,0.0,accounting,low,1
3422,0.92,0.91,3.0,250.0,4.0,0.0,0.0,support,low,1
3423,0.94,0.7,3.0,176.0,3.0,0.0,0.0,technical,low,1
3424,1.0,0.98,3.0,177.0,2.0,0.0,0.0,management,low,1
3425,0.5,0.51,3.0,169.0,4.0,0.0,0.0,marketing,low,1
3426,0.77,0.89,3.0,142.0,3.0,0.0,0.0,marketing,low,1
3427,0.68,0.71,5.0,135.0,4.0,1.0,0.0,marketing,medium,1
3428,0.57,0.43,3.0,167.0,3.0,0.0,0.0,sales,medium,1
3429,0.57,0.61,5.0,191.0,4.0,0.0,0.0,sales,medium,1
3430,0.48,0.97,3.0,224.0,6.0,0.0,0.0,sales,medium,1
3431,0.7,0.95,5.0,234.0,6.0,1.0,0.0,sales,medium,1
3432,0.68,0.43,3.0,161.0,2.0,1.0,0.0,sales,medium,1
3433,0.62,0.68,3.0,124.0,3.0,0.0,0.0,sales,medium,1
3434,0.61,0.51,4.0,242.0,3.0,0.0,0.0,sales,medium,1
3435,0.83,0.77,2.0,186.0,2.0,0.0,0.0,sales,medium,1
3436,0.99,0.8,5.0,254.0,5.0,0.0,0.0,sales,medium,1
3437,0.58,0.72,4.0,170.0,2.0,0.0,0.0,sales,medium,1
3438,0.93,0.83,4.0,225.0,2.0,0.0,0.0,sales,medium,1
3439,0.66,0.5,4.0,263.0,3.0,0.0,0.0,sales,high,1
3440,0.52,0.98,4.0,148.0,3.0,0.0,0.0,sales,low,1
3441,0.5,0.6,5.0,216.0,3.0,0.0,0.0,sales,medium,1
3442,0.16,0.7,5.0,257.0,4.0,0.0,0.0,sales,medium,1
3443,0.62,0.74,4.0,173.0,2.0,0.0,0.0,sales,medium,1
3444,0.49,0.49,6.0,188.0,3.0,0.0,0.0,sales,medium,1
3445,0.56,0.91,4.0,188.0,2.0,1.0,0.0,sales,low,1
3446,0.96,0.59,4.0,108.0,6.0,0.0,0.0,sales,low,1
3447,0.5,0.75,5.0,179.0,3.0,0.0,0.0,accounting,low,1
3448,0.99,0.99,4.0,195.0,2.0,0.0,0.0,accounting,low,1
3449,0.54,0.51,3.0,265.0,3.0,0.0,0.0,accounting,low,1
3450,0.52,0.9,4.0,285.0,2.0,0.0,0.0,hr,low,1
3451,0.81,0.99,5.0,202.0,4.0,0.0,0.0,hr,low,1
3452,0.5,0.73,4.0,271.0,2.0,0.0,0.0,hr,low,1
3453,0.51,0.88,3.0,202.0,4.0,0.0,0.0,hr,low,1
3454,0.41,0.47,6.0,171.0,2.0,0.0,0.0,technical,low,1
3455,0.62,0.72,2.0,180.0,2.0,1.0,0.0,technical,low,1
3456,0.56,0.68,3.0,269.0,3.0,1.0,0.0,technical,low,1
3457,0.96,0.75,3.0,231.0,3.0,0.0,0.0,technical,low,1
3458,0.58,0.64,2.0,249.0,2.0,0.0,0.0,technical,low,1
3459,0.66,0.75,3.0,228.0,2.0,0.0,0.0,technical,low,1
3460,0.56,0.75,2.0,264.0,2.0,0.0,0.0,technical,low,1
3461,0.56,0.93,4.0,210.0,3.0,1.0,0.0,technical,low,1
3462,0.67,0.91,3.0,256.0,3.0,0.0,0.0,technical,low,1
3463,0.72,0.71,5.0,137.0,3.0,0.0,0.0,technical,low,1
3464,0.59,0.79,4.0,272.0,3.0,0.0,0.0,technical,low,1
3465,0.95,0.55,5.0,185.0,2.0,0.0,0.0,support,low,1
3466,1.0,0.93,3.0,264.0,4.0,0.0,0.0,support,medium,1
3467,0.56,0.64,3.0,238.0,3.0,0.0,0.0,support,medium,1
3468,0.52,0.49,4.0,98.0,3.0,0.0,0.0,support,medium,1
3469,0.88,0.9,4.0,248.0,2.0,0.0,0.0,support,medium,1
3470,0.58,0.84,4.0,271.0,2.0,0.0,0.0,support,medium,1
3471,0.86,0.92,3.0,180.0,2.0,0.0,0.0,support,medium,1
3472,0.19,0.64,5.0,181.0,4.0,1.0,0.0,support,medium,1
3473,0.6,0.6,4.0,182.0,3.0,0.0,0.0,support,medium,1
3474,0.82,0.87,3.0,204.0,4.0,0.0,0.0,support,medium,1
3475,0.64,0.75,4.0,170.0,3.0,0.0,0.0,support,medium,1
3476,0.83,0.67,4.0,139.0,3.0,0.0,0.0,technical,medium,1
3477,0.57,0.75,3.0,159.0,2.0,0.0,0.0,technical,medium,1
3478,0.98,0.92,3.0,254.0,3.0,0.0,0.0,technical,high,1
3479,0.54,0.69,4.0,168.0,2.0,0.0,0.0,management,low,1
3480,0.72,0.66,3.0,256.0,2.0,0.0,0.0,IT,medium,1
3481,0.89,0.87,4.0,209.0,2.0,0.0,0.0,IT,medium,1
3482,0.41,0.57,3.0,193.0,3.0,1.0,0.0,IT,medium,1
3483,0.93,0.62,4.0,142.0,2.0,0.0,0.0,IT,medium,1
3484,0.9,0.9,3.0,274.0,3.0,0.0,0.0,IT,low,1
3485,0.38,0.59,4.0,276.0,2.0,0.0,0.0,product_mng,low,1
3486,0.52,0.88,4.0,155.0,3.0,1.0,0.0,product_mng,low,1
3487,0.99,0.72,3.0,220.0,2.0,1.0,0.0,product_mng,low,1
3488,0.69,0.74,2.0,271.0,2.0,0.0,0.0,product_mng,low,1
3489,0.76,0.76,5.0,175.0,3.0,0.0,0.0,IT,low,1
3490,0.42,0.46,3.0,128.0,2.0,1.0,0.0,RandD,low,1
3491,0.78,0.9,4.0,104.0,4.0,0.0,0.0,RandD,low,1
3492,0.37,0.46,3.0,173.0,6.0,0.0,0.0,RandD,medium,1
3493,0.89,0.39,6.0,190.0,3.0,1.0,0.0,RandD,medium,1
3494,0.93,0.49,5.0,167.0,3.0,0.0,0.0,RandD,medium,1
3495,0.98,0.56,3.0,187.0,3.0,0.0,0.0,RandD,medium,1
3496,0.65,0.56,3.0,259.0,3.0,0.0,0.0,marketing,medium,1
3497,0.3,0.61,3.0,138.0,5.0,0.0,0.0,sales,medium,1
3498,0.97,1.0,5.0,251.0,2.0,0.0,0.0,accounting,medium,1
3499,0.84,0.49,5.0,189.0,2.0,0.0,0.0,support,medium,1
3500,0.76,0.76,4.0,149.0,3.0,0.0,0.0,technical,medium,1
3501,0.5,0.74,4.0,246.0,3.0,0.0,0.0,management,medium,1
3502,0.48,0.61,3.0,146.0,3.0,0.0,0.0,marketing,medium,1
3503,0.56,0.63,4.0,204.0,4.0,0.0,0.0,marketing,medium,1
3504,0.99,0.77,4.0,184.0,3.0,0.0,0.0,marketing,medium,1
3505,0.65,0.94,4.0,174.0,3.0,0.0,0.0,sales,medium,1
3506,0.92,0.81,3.0,196.0,2.0,0.0,0.0,sales,medium,1
3507,0.88,0.76,3.0,223.0,3.0,0.0,0.0,sales,medium,1
3508,0.99,0.86,3.0,198.0,3.0,0.0,0.0,sales,medium,1
3509,0.96,0.93,5.0,141.0,2.0,1.0,0.0,sales,medium,1
3510,0.55,0.85,4.0,273.0,2.0,0.0,0.0,sales,medium,1
3511,0.71,0.94,4.0,209.0,3.0,0.0,0.0,sales,medium,1
3512,0.72,0.68,3.0,135.0,4.0,0.0,0.0,sales,medium,1
3513,0.23,0.5,5.0,100.0,3.0,0.0,0.0,sales,medium,1
3514,0.78,0.61,3.0,193.0,3.0,0.0,0.0,sales,medium,1
3515,0.82,0.61,3.0,229.0,2.0,0.0,0.0,sales,medium,1
3516,0.49,0.74,4.0,104.0,4.0,0.0,0.0,sales,medium,1
3517,0.96,0.82,4.0,201.0,2.0,0.0,0.0,sales,high,1
3518,0.5,0.78,3.0,206.0,3.0,1.0,1.0,sales,high,1
3519,0.98,0.57,5.0,141.0,3.0,0.0,1.0,sales,high,1
3520,0.85,0.57,4.0,150.0,3.0,0.0,1.0,sales,high,1
3521,0.72,0.75,3.0,166.0,3.0,0.0,1.0,sales,high,1
3522,0.78,0.83,4.0,252.0,2.0,0.0,1.0,sales,high,1
3523,0.62,0.43,2.0,106.0,2.0,0.0,1.0,sales,high,1
3524,0.64,0.38,5.0,171.0,6.0,1.0,1.0,accounting,high,1
3525,0.24,0.5,4.0,232.0,3.0,0.0,1.0,accounting,high,1
3526,0.84,0.78,5.0,172.0,2.0,0.0,1.0,accounting,high,1
3527,0.61,0.61,4.0,239.0,2.0,0.0,1.0,hr,high,1
3528,0.79,0.71,4.0,222.0,3.0,0.0,1.0,hr,high,1
3529,0.86,0.77,3.0,152.0,3.0,0.0,1.0,hr,low,1
3530,0.7,0.54,3.0,198.0,3.0,1.0,1.0,hr,low,1
3531,0.53,0.76,5.0,143.0,4.0,0.0,1.0,technical,low,1
3532,0.58,0.88,3.0,157.0,4.0,0.0,1.0,technical,low,1
3533,0.45,0.55,5.0,268.0,2.0,0.0,0.0,technical,low,1
3534,0.86,0.87,4.0,183.0,3.0,0.0,0.0,technical,low,1
3535,0.95,0.81,4.0,238.0,2.0,0.0,0.0,technical,low,1
3536,0.51,0.84,4.0,214.0,2.0,0.0,0.0,technical,low,1
3537,0.35,0.41,6.0,244.0,3.0,0.0,0.0,technical,low,1
3538,0.99,0.57,3.0,221.0,3.0,0.0,0.0,technical,low,1
3539,0.73,0.49,4.0,200.0,2.0,1.0,0.0,technical,low,1
3540,0.44,0.48,2.0,226.0,3.0,0.0,0.0,technical,low,1
3541,0.43,0.74,4.0,121.0,5.0,1.0,0.0,technical,low,1
3542,0.81,0.77,5.0,249.0,2.0,0.0,0.0,support,low,1
3543,0.77,0.83,3.0,204.0,3.0,0.0,0.0,support,low,1
3544,0.52,0.86,5.0,256.0,3.0,0.0,0.0,support,medium,1
3545,0.21,0.92,2.0,211.0,2.0,0.0,0.0,support,medium,1
3546,0.88,0.93,3.0,162.0,3.0,0.0,0.0,support,medium,1
3547,0.48,0.8,5.0,235.0,2.0,0.0,0.0,support,medium,1
3548,0.21,0.63,5.0,226.0,3.0,0.0,0.0,support,medium,1
3549,0.81,0.53,4.0,242.0,3.0,0.0,0.0,support,medium,1
3550,0.38,0.77,3.0,173.0,5.0,0.0,0.0,support,medium,1
3551,0.67,0.77,5.0,167.0,2.0,0.0,0.0,support,medium,1
3552,0.87,0.94,4.0,256.0,2.0,0.0,0.0,support,medium,1
3553,0.85,0.41,2.0,229.0,6.0,0.0,0.0,technical,medium,1
3554,0.52,0.9,5.0,176.0,3.0,0.0,0.0,technical,medium,1
3555,0.9,0.95,3.0,133.0,4.0,0.0,0.0,technical,medium,1
3556,0.85,0.56,5.0,203.0,3.0,0.0,0.0,management,high,1
3557,0.77,0.52,3.0,210.0,3.0,1.0,0.0,IT,high,1
3558,0.61,0.97,4.0,198.0,2.0,0.0,0.0,IT,high,1
3559,0.74,0.54,3.0,175.0,3.0,1.0,0.0,IT,high,1
3560,0.56,0.85,5.0,245.0,3.0,0.0,0.0,IT,high,1
3561,0.28,0.97,4.0,102.0,3.0,0.0,0.0,IT,high,1
3562,0.86,0.68,2.0,192.0,3.0,0.0,0.0,product_mng,high,1
3563,0.63,0.78,4.0,160.0,2.0,0.0,0.0,product_mng,high,1
3564,0.85,0.96,3.0,211.0,2.0,0.0,0.0,product_mng,low,1
3565,0.84,0.84,6.0,261.0,5.0,0.0,0.0,product_mng,low,1
3566,0.98,0.6,4.0,191.0,3.0,0.0,0.0,IT,low,1
3567,0.51,0.78,5.0,225.0,4.0,0.0,0.0,RandD,low,1
3568,0.71,0.85,4.0,157.0,2.0,0.0,0.0,RandD,low,1
3569,0.88,0.69,3.0,248.0,4.0,0.0,0.0,RandD,low,1
3570,0.16,0.81,2.0,159.0,6.0,1.0,0.0,RandD,low,1
3571,0.98,0.86,4.0,254.0,2.0,1.0,0.0,RandD,low,1
3572,0.81,0.76,3.0,203.0,3.0,0.0,0.0,RandD,medium,1
3573,0.17,0.79,2.0,126.0,5.0,0.0,0.0,marketing,medium,1
3574,0.22,0.65,6.0,212.0,4.0,0.0,0.0,sales,medium,1
3575,0.67,0.69,5.0,225.0,3.0,0.0,0.0,accounting,medium,1
3576,0.72,0.83,5.0,193.0,2.0,0.0,0.0,support,medium,1
3577,0.67,0.91,3.0,147.0,3.0,0.0,0.0,technical,medium,1
3578,0.47,0.55,2.0,156.0,2.0,0.0,0.0,management,medium,1
3579,0.51,0.75,3.0,234.0,2.0,1.0,0.0,marketing,medium,1
3580,0.88,0.71,5.0,246.0,3.0,0.0,0.0,marketing,medium,1
3581,0.48,0.94,4.0,231.0,4.0,0.0,0.0,marketing,medium,1
3582,0.66,0.99,4.0,209.0,3.0,0.0,0.0,sales,medium,1
3583,0.58,0.5,3.0,144.0,3.0,0.0,0.0,sales,medium,1
3584,0.23,0.96,2.0,234.0,4.0,0.0,0.0,sales,medium,1
3585,0.86,0.77,5.0,230.0,2.0,0.0,0.0,sales,medium,1
3586,0.81,0.99,2.0,156.0,5.0,0.0,0.0,sales,medium,1
3587,0.75,0.54,6.0,138.0,4.0,1.0,0.0,sales,medium,1
3588,0.49,0.89,2.0,233.0,4.0,1.0,0.0,sales,medium,1
3589,0.31,0.5,3.0,262.0,5.0,0.0,0.0,sales,medium,1
3590,0.83,0.75,6.0,215.0,5.0,0.0,0.0,sales,medium,1
3591,0.7,0.55,4.0,227.0,3.0,0.0,0.0,sales,medium,1
3592,0.49,0.99,3.0,199.0,3.0,0.0,0.0,sales,medium,1
3593,0.57,0.92,3.0,238.0,2.0,0.0,0.0,sales,medium,1
3594,0.37,0.45,6.0,100.0,5.0,1.0,0.0,sales,medium,1
3595,0.69,0.75,3.0,179.0,2.0,1.0,0.0,sales,high,1
3596,0.62,0.98,4.0,107.0,2.0,0.0,0.0,sales,low,1
3597,0.5,0.68,4.0,274.0,4.0,0.0,0.0,sales,medium,1
3598,0.81,0.73,4.0,272.0,2.0,0.0,0.0,sales,medium,1
3599,0.2,0.41,6.0,264.0,3.0,0.0,0.0,sales,medium,1
3600,0.22,0.58,2.0,255.0,5.0,0.0,0.0,sales,medium,1
3601,0.63,0.79,5.0,215.0,2.0,1.0,0.0,accounting,medium,1
3602,0.68,0.53,3.0,156.0,4.0,0.0,0.0,accounting,medium,1
3603,0.52,0.49,3.0,146.0,2.0,1.0,0.0,accounting,medium,1
3604,0.22,0.52,6.0,217.0,6.0,0.0,0.0,hr,medium,1
3605,0.51,0.82,3.0,206.0,4.0,0.0,0.0,hr,medium,1
3606,0.66,0.92,4.0,239.0,3.0,0.0,0.0,hr,medium,1
3607,0.26,0.37,2.0,232.0,3.0,1.0,0.0,hr,low,1
3608,0.42,0.4,3.0,160.0,2.0,0.0,0.0,technical,low,1
3609,0.86,0.77,5.0,237.0,3.0,1.0,0.0,technical,low,1
3610,0.52,0.68,3.0,162.0,4.0,1.0,0.0,technical,low,1
3611,0.95,0.64,3.0,138.0,4.0,1.0,0.0,technical,low,1
3612,0.63,0.94,2.0,228.0,2.0,1.0,0.0,technical,low,1
3613,1.0,0.54,3.0,151.0,2.0,1.0,0.0,technical,low,1
3614,0.54,0.58,3.0,169.0,2.0,1.0,0.0,technical,high,1
3615,0.9,0.7,3.0,147.0,4.0,0.0,0.0,technical,low,1
3616,0.49,0.99,6.0,205.0,5.0,0.0,0.0,technical,high,1
3617,0.81,0.6,3.0,140.0,2.0,0.0,0.0,technical,high,1
3618,0.5,0.66,4.0,150.0,4.0,0.0,0.0,technical,low,1
3619,0.7,0.88,4.0,191.0,3.0,1.0,0.0,support,low,1
3620,0.5,0.85,4.0,150.0,2.0,0.0,0.0,support,high,1
3621,0.98,0.66,2.0,255.0,3.0,0.0,0.0,support,low,1
3622,0.86,0.51,3.0,230.0,3.0,0.0,0.0,support,medium,1
3623,0.93,0.77,3.0,202.0,5.0,0.0,0.0,support,high,1
3624,0.62,0.75,3.0,180.0,3.0,0.0,0.0,support,medium,1
3625,0.64,0.57,3.0,179.0,3.0,0.0,0.0,support,medium,1
3626,0.66,0.94,4.0,198.0,3.0,1.0,0.0,support,medium,1
3627,0.65,0.86,4.0,267.0,2.0,0.0,0.0,support,medium,1
3628,0.89,0.84,3.0,166.0,2.0,0.0,0.0,support,high,1
3629,0.77,0.58,4.0,162.0,2.0,0.0,0.0,support,medium,1
3630,0.4,0.36,4.0,128.0,4.0,0.0,0.0,technical,medium,1
3631,0.36,0.44,4.0,114.0,4.0,0.0,0.0,technical,medium,1
3632,0.3,0.48,2.0,104.0,2.0,0.0,0.0,technical,high,1
3633,0.9,0.64,4.0,139.0,3.0,1.0,0.0,management,medium,1
3634,0.23,0.49,5.0,214.0,5.0,0.0,0.0,IT,high,1
3635,0.24,0.79,2.0,175.0,5.0,0.0,0.0,IT,low,1
3636,0.98,0.92,4.0,175.0,2.0,0.0,0.0,IT,medium,1
3637,0.49,0.48,2.0,186.0,2.0,0.0,0.0,IT,medium,1
3638,0.23,0.48,3.0,139.0,4.0,0.0,0.0,IT,medium,1
3639,0.79,0.71,3.0,202.0,3.0,0.0,0.0,product_mng,medium,1
3640,0.21,0.76,4.0,165.0,6.0,1.0,0.0,product_mng,low,1
3641,0.38,0.92,5.0,238.0,2.0,0.0,0.0,product_mng,low,1
3642,0.17,0.59,4.0,179.0,4.0,0.0,0.0,product_mng,low,1
3643,0.56,0.69,5.0,239.0,2.0,1.0,0.0,IT,low,1
3644,0.97,0.7,5.0,195.0,2.0,1.0,0.0,RandD,low,1
3645,0.22,0.78,6.0,206.0,6.0,0.0,0.0,RandD,low,1
3646,0.84,0.88,3.0,194.0,3.0,0.0,0.0,RandD,low,1
3647,0.64,0.63,5.0,105.0,5.0,1.0,0.0,RandD,low,1
3648,0.78,0.69,5.0,256.0,3.0,0.0,0.0,RandD,low,1
3649,0.23,0.4,6.0,110.0,4.0,1.0,0.0,marketing,low,1
3650,0.99,0.82,6.0,185.0,4.0,1.0,0.0,sales,high,1
3651,0.15,0.76,4.0,255.0,6.0,0.0,0.0,accounting,low,1
3652,0.24,0.96,3.0,174.0,6.0,0.0,0.0,support,low,1
3653,0.84,0.71,4.0,273.0,3.0,0.0,0.0,technical,low,1
3654,0.82,0.58,2.0,248.0,6.0,0.0,0.0,management,low,1
3655,0.17,0.86,3.0,286.0,6.0,0.0,0.0,marketing,high,1
3656,0.72,0.71,5.0,248.0,2.0,0.0,0.0,marketing,low,1
3657,0.86,0.91,3.0,234.0,3.0,1.0,0.0,marketing,low,1
3658,0.75,0.55,3.0,162.0,3.0,0.0,0.0,sales,low,1
3659,0.93,0.82,5.0,272.0,3.0,0.0,0.0,sales,high,1
3660,0.75,0.52,3.0,260.0,3.0,1.0,0.0,sales,low,1
3661,0.45,0.55,3.0,151.0,3.0,0.0,0.0,sales,medium,1
3662,0.44,0.87,2.0,140.0,4.0,0.0,0.0,sales,high,1
3663,0.55,0.9,5.0,237.0,3.0,0.0,0.0,sales,medium,1
3664,0.78,0.56,5.0,252.0,2.0,0.0,0.0,sales,high,1
3665,0.5,0.52,4.0,178.0,3.0,0.0,0.0,sales,medium,1
3666,0.96,0.66,4.0,268.0,3.0,0.0,0.0,sales,medium,1
3667,0.72,0.53,5.0,244.0,4.0,0.0,0.0,sales,medium,1
3668,0.77,0.55,3.0,225.0,3.0,0.0,0.0,sales,medium,1
3669,0.89,0.94,5.0,223.0,3.0,0.0,0.0,sales,medium,1
3670,0.58,0.79,4.0,149.0,6.0,0.0,0.0,sales,medium,1
3671,0.75,0.96,5.0,190.0,3.0,0.0,0.0,sales,medium,1
3672,0.77,0.8,4.0,167.0,3.0,0.0,0.0,sales,medium,1
3673,0.76,0.87,4.0,161.0,3.0,0.0,0.0,sales,high,1
3674,0.87,0.76,4.0,218.0,2.0,0.0,0.0,sales,low,1
3675,0.95,0.74,3.0,212.0,3.0,0.0,0.0,sales,medium,1
3676,0.73,0.54,3.0,150.0,3.0,0.0,0.0,sales,medium,1
3677,0.2,0.56,5.0,181.0,6.0,0.0,0.0,accounting,medium,1
3678,0.55,0.43,3.0,120.0,6.0,1.0,0.0,accounting,medium,1
3679,0.21,0.53,3.0,229.0,5.0,0.0,0.0,accounting,medium,1
3680,0.91,0.74,3.0,139.0,5.0,1.0,0.0,hr,medium,1
3681,0.61,0.87,4.0,151.0,3.0,0.0,0.0,hr,medium,1
3682,0.89,0.59,4.0,230.0,3.0,0.0,0.0,hr,medium,1
3683,0.65,0.76,4.0,193.0,2.0,0.0,0.0,hr,medium,1
3684,0.7,0.48,4.0,229.0,2.0,0.0,0.0,technical,high,1
3685,0.79,0.95,3.0,222.0,4.0,0.0,0.0,technical,low,1
3686,0.99,0.67,3.0,200.0,2.0,0.0,0.0,technical,low,1
3687,0.52,0.77,4.0,134.0,4.0,0.0,0.0,technical,low,1
3688,0.71,0.97,3.0,219.0,3.0,0.0,0.0,technical,high,1
3689,0.21,0.58,5.0,197.0,4.0,0.0,0.0,technical,low,1
3690,0.4,0.62,3.0,283.0,5.0,0.0,0.0,technical,low,1
3691,0.74,0.75,4.0,149.0,3.0,0.0,0.0,technical,low,1
3692,0.79,0.6,4.0,161.0,3.0,0.0,0.0,technical,high,1
3693,0.88,0.58,5.0,264.0,3.0,0.0,0.0,technical,low,1
3694,0.89,0.93,4.0,137.0,2.0,0.0,0.0,technical,low,1
3695,0.61,0.72,3.0,144.0,2.0,0.0,0.0,support,low,1
3696,0.48,0.54,4.0,105.0,5.0,1.0,0.0,support,low,1
3697,0.81,0.98,6.0,196.0,2.0,0.0,0.0,support,low,1
3698,0.71,0.74,3.0,250.0,3.0,0.0,0.0,support,low,1
3699,0.92,0.53,3.0,253.0,3.0,0.0,0.0,support,low,1
3700,0.99,0.71,4.0,199.0,4.0,0.0,0.0,support,medium,1
3701,0.74,0.55,6.0,130.0,2.0,0.0,0.0,support,medium,1
3702,1.0,0.94,3.0,257.0,4.0,0.0,0.0,support,medium,1
3703,0.81,0.55,3.0,127.0,4.0,0.0,0.0,support,medium,1
3704,0.59,0.7,2.0,153.0,2.0,0.0,0.0,support,medium,1
3705,0.9,0.58,5.0,260.0,2.0,0.0,0.0,support,medium,1
3706,0.98,0.9,4.0,247.0,2.0,0.0,0.0,technical,medium,1
3707,0.56,0.55,3.0,250.0,4.0,0.0,0.0,technical,medium,1
3708,0.86,0.89,4.0,136.0,4.0,0.0,0.0,technical,medium,1
3709,0.82,0.59,3.0,210.0,3.0,0.0,0.0,management,medium,1
3710,0.94,0.53,4.0,183.0,3.0,0.0,0.0,IT,medium,1
3711,0.68,0.96,4.0,255.0,3.0,0.0,0.0,IT,medium,1
3712,0.81,0.69,5.0,109.0,2.0,0.0,0.0,IT,high,1
3713,0.59,0.59,3.0,173.0,3.0,0.0,0.0,IT,low,1
3714,0.54,0.82,4.0,266.0,2.0,0.0,0.0,IT,medium,1
3715,0.77,0.87,5.0,257.0,2.0,0.0,0.0,product_mng,medium,1
3716,0.62,0.61,6.0,103.0,4.0,0.0,0.0,product_mng,medium,1
3717,0.58,0.57,5.0,105.0,6.0,0.0,0.0,product_mng,medium,1
3718,0.63,0.84,3.0,269.0,2.0,0.0,0.0,product_mng,low,1
3719,0.78,1.0,4.0,154.0,2.0,0.0,0.0,IT,low,1
3720,0.82,0.78,5.0,232.0,3.0,0.0,0.0,RandD,low,1
3721,0.73,0.86,3.0,215.0,4.0,0.0,0.0,RandD,low,1
3722,0.53,0.74,4.0,272.0,2.0,1.0,0.0,RandD,low,1
3723,0.88,0.62,4.0,221.0,2.0,0.0,0.0,RandD,low,1
3724,0.65,0.6,4.0,200.0,4.0,0.0,0.0,RandD,low,1
3725,0.57,0.61,5.0,254.0,5.0,0.0,0.0,marketing,low,1
3726,0.93,0.76,5.0,187.0,3.0,0.0,0.0,marketing,low,1
3727,0.83,0.64,2.0,192.0,2.0,0.0,0.0,sales,low,1
3728,0.73,0.45,5.0,232.0,4.0,0.0,0.0,accounting,low,1
3729,0.78,0.67,4.0,221.0,3.0,1.0,0.0,support,low,1
3730,0.9,0.62,3.0,233.0,5.0,1.0,0.0,technical,low,1
3731,0.59,0.66,3.0,166.0,3.0,1.0,0.0,management,low,1
3732,0.67,0.89,2.0,173.0,3.0,0.0,0.0,marketing,low,1
3733,0.59,0.51,4.0,184.0,2.0,0.0,0.0,marketing,low,1
3734,0.53,0.54,4.0,257.0,3.0,1.0,0.0,marketing,low,1
3735,0.56,0.73,4.0,226.0,2.0,0.0,0.0,sales,low,1
3736,0.72,0.89,3.0,221.0,3.0,0.0,0.0,sales,low,1
3737,0.81,0.49,2.0,205.0,5.0,1.0,0.0,sales,low,1
3738,0.54,0.68,3.0,158.0,3.0,0.0,0.0,sales,low,1
3739,0.91,0.87,3.0,199.0,3.0,0.0,0.0,sales,medium,1
3740,0.51,0.96,3.0,192.0,3.0,0.0,0.0,sales,medium,1
3741,0.59,0.39,4.0,190.0,5.0,0.0,0.0,sales,medium,1
3742,0.64,0.86,5.0,222.0,3.0,0.0,0.0,sales,medium,1
